Shahbaz Ahamad,2022,,,,,,,,,,,,
Shahbaz Nadeem,2014,7,14,29,5,2.8,48.3,6,0,0,1,0,72.4
Shahbaz Nadeem,2018,4,3,14,3,1.0,21.4,2,0,0,0,0,78.6
Shahbaz Nadeem,2022,6,28,28,5,5.6,100.0,13,0,0,2,1,46.4
Shahrukh Khan,2021,,,,,,,,,,,,
Shahrukh Khan,2022,18,335,214,10,33.5,156.5,47,0,0,22,23,34.1
Shakib Al Hasan,2014,46,883,646,38,23.2,136.7,87,3,0,83,28,31.1
Shakib Al Hasan,2018,58,951,831,44,21.6,114.4,66,3,0,76,24,34.7
Shakib Al Hasan,2021,31,531,463,30,17.7,114.7,61,2,0,49,10,35.0
Shane Watson,2016,26,617,484,24,25.7,127.5,104,3,1,59,29,46.3
Shane Watson,2018,73,"1,588","1,187",66,24.1,133.8,80,9,0,120,90,40.3
Sharad Lumba,2018,,,,,,,,,,,,
Shardul Thakur,2014,,,,,,,,,,,,
Shardul Thakur,2018,3,0,3,3,0.0,0.0,0,0,0,0,0,100.0
Shardul Thakur,2022,6,17,26,3,5.7,65.4,11,0,0,0,0,46.2
Shashank Singh,2017,,,,,,,,,,,,
Shashank Singh,2019,,,,,,,,,,,,
Shashank Singh,2022,,,,,,,,,,,,
Shaun Marsh,2014,37,"1,219","1,027",33,36.9,118.7,85,10,0,131,28,40.0
Sheldon Cottrell,2020,3,18,16,3,6.0,112.5,18,0,0,1,2,68.8
Sheldon Jackson,2015,,,,,,,,,,,,
Sheldon Jackson,2021,,,,,,,,,,,,
Sheldon Jackson,2022,4,197,138,2,98.5,142.8,106,1,1,13,11,31.2
Shelley Shaurya,2017,,,,,,,,,,,,
Sherfane Rutherford,2019,15,401,253,12,33.4,158.5,134,0,1,28,30,40.7
Sherfane Rutherford,2022,38,695,547,31,22.4,127.1,60,5,0,47,41,42.6
Shikhar Dhawan,2018,31,980,805,26,37.7,121.7,82,7,0,104,17,36.4
Shikhar Dhawan,2022,37,"1,298",971,33,39.3,133.7,106,8,2,140,32,32.9
Shimron Hetmyer,2019,12,440,297,11,40.0,148.1,100,2,1,39,24,37.7
Shimron Hetmyer,2020,29,754,551,27,27.9,136.8,100,4,1,64,39,39.6
Shimron Hetmyer,2022,45,918,669,33,27.8,137.2,71,6,0,66,42,33.9
Shishir Bhavane,2015,,,,,,,,,,,,
Shivam Dube,2019,,,,,,,,,,,,
Shivam Dube,2021,13,169,138,10,16.9,122.5,27,0,0,6,12,39.9
Shivam Dube,2022,22,520,405,18,28.9,128.4,64,2,0,33,29,37.0
Shivam Mavi,2018,,,,,,,,,,,,
Shivam Mavi,2022,5,35,34,4,8.8,102.9,20,0,0,3,2,55.9
Shivam Sharma,2014,,,,,,,,,,,,
Shivil Kaushik,2016,,,,,,,,,,,,
Shreevats Goswami,2018,,,,,,,,,,,,
Shreyas Gopal,2014,,,,,,,,,,,,
Shreyas Gopal,2018,1,2,16,1,2.0,12.5,2,0,0,0,0,87.5
Shreyas Gopal,2022,8,57,55,6,9.5,103.6,23,0,0,5,1,38.2
Shreyas Iyer,2015,,,,,,,,,,,,
Shreyas Iyer,2022,25,694,592,20,34.7,117.2,88,3,0,47,21,32.6
Shrikant Mundhe,2019,,,,,,,,,,,,
Shubam Agrawal,2017,,,,,,,,,,,,
Shubham Garhwal,2022,,,,,,,,,,,,
Shubham Ranjane,2019,,,,,,,,,,,,
Shubman Gill,2018,,,,,,,,,,,,
Siddarth Kaul,2014,1,7,9,0,-,77.8,7,0,0,0,0,55.6
Siddarth Kaul,2015,2,9,11,0,-,81.8,7,0,0,0,0,45.5
Siddarth Kaul,2018,1,0,2,0,-,0.0,0,0,0,0,0,100.0
Siddharth Kaul,2022,,,,,,,,,,,,
Siddhesh Dinesh Lad,2015,,,,,,,,,,,,
Siddhesh Dinesh Lad,2018,,,,,,,,,,,,
Simarjeet Singh,2022,,,,,,,,,,,,
Srikkanth Anirudha,2014,3,19,9,1,19.0,211.1,18,0,0,1,2,33.3
Steven Smith,2014,39,927,740,27,34.3,125.3,58,2,0,71,25,30.7
Steven Smith,2021,30,766,613,25,30.6,125.0,73,7,0,75,16,33.3
Stuart Binny,2016,19,197,187,14,14.1,105.3,48,0,0,11,6,38.0
Stuart Binny,2018,12,141,115,9,15.7,122.6,21,0,0,11,7,43.5
Subhranshu Senapati,2022,4,79,68,4,19.8,116.2,39,0,0,6,2,33.8
Subramaniam Badrinath,2015,11,168,174,10,16.8,96.6,34,0,0,14,0,36.2
Sudeep Tyagi,2013,,,,,,,,,,,,
Sumit Narwal,2015,1,23,15,1,23.0,153.3,23,0,0,4,0,33.3
Suryakumar Yadav,2014,1,0,4,1,0.0,0.0,0,0,0,0,0,100.0
Suryakumar Yadav,2018,18,287,231,13,22.1,124.2,60,1,0,26,8,32.0
Sushant Marathe,2014,,,,,,,,,,,,
Suyash Prabhudesai,2021,,,,,,,,,,,,
Suyash Prabhudessai,2022,5,107,73,4,26.8,146.6,37,0,0,8,5,32.9
Swapnil Singh,2016,,,,,,,,,,,,
Syed Khaleel Ahmed,2016,,,,,,,,,,,,
Syed Khaleel Ahmed,2018,,,,,,,,,,,,
Syed Khaleel Ahmed,2022,,,,,,,,,,,,
Syed Mehdi Hasan,2018,,,,,,,,,,,,
T Natarajan,2017,,,,,,,,,,,,
T Natarajan,2018,,,,,,,,,,,,
T. Natarajan,2022,,,,,,,,,,,,
Tajinder Dhillon,2018,,,,,,,,,,,,
Tajinder Dhillon,2020,,,,,,,,,,,,
Tanmay Agarwal,2017,,,,,,,,,,,,
Tanmay Agarwal,2018,,,,,,,,,,,,
Tanmay Mishra,2014,,,,,,,,,,,,
Tejas Baroka,2022,,,,,,,,,,,,
Tejas Singh Baroka,2017,,,,,,,,,,,,
Thisara Perera,2013,9,108,84,7,15.4,128.6,38,0,0,10,5,40.5
Thisara Perera,2014,26,442,296,18,24.6,149.3,57,1,0,27,27,31.8
Thisara Perera,2016,16,218,177,14,15.6,123.2,43,0,0,18,10,43.5
Tim David,2022,48,973,635,33,29.5,153.2,64,3,0,64,59,32.8
Tim Seifert,2022,40,855,738,34,25.1,115.9,74,3,0,78,34,45.3
Tim Southee,2014,,,,,,,,,,,,
Tim Southee,2016,6,57,37,5,11.4,154.1,21,0,0,6,2,35.1
Tim Southee,2018,16,144,90,10,14.4,160.0,64,1,0,5,10,32.2
Tim Southee,2022,2,27,20,2,13.5,135.0,24,0,0,1,2,45.0
Tirumalasetti Suman,2016,,,,,,,,,,,,
Tom Banton,2020,18,673,429,17,39.6,156.9,100,5,1,78,30,38.5
Tom Curran,2020,29,436,307,22,19.8,142.0,62,1,0,44,11,29.0
Tom Curran,2021,31,433,310,21,20.6,139.7,54,1,0,38,13,28.1
Travis Head,2015,5,62,49,5,12.4,126.5,22,0,0,5,3,44.9
Travis Head,2016,14,385,255,12,32.1,151.0,101,2,1,28,23,36.5
Trent Boult,2015,1,1,4,1,1.0,25.0,1,0,0,0,0,75.0
Trent Boult,2017,,,,,,,,,,,,
Trent Boult,2018,1,5,8,0,-,62.5,5,0,0,0,0,62.5
Trent Boult,2022,4,8,7,1,8.0,114.3,7,0,0,0,1,57.1
Tushar Deshpande,2020,,,,,,,,,,,,
Tushar Deshpande,2022,3,26,17,1,26.0,152.9,20,0,0,2,1,29.4
Tymal Mills,2017,6,18,13,3,6.0,138.5,7,0,0,2,1,46.2
Tymal Mills,2022,5,58,54,4,14.5,107.4,27,0,0,6,2,48.1
Umang Sharma,2016,,,,,,,,,,,,
Umesh Yadav,2014,11,41,47,3,13.7,87.2,12,0,0,3,1,46.8
Umesh Yadav,2018,6,19,18,1,19.0,105.6,7,0,0,0,1,27.8
Umesh Yadav,2021,6,25,27,3,8.3,92.6,14,0,0,3,1,63.0
Umesh Yadav,2022,1,0,2,1,0.0,0.0,0,0,0,0,0,100.0
Unmukt Chand,2014,14,246,245,14,17.6,100.4,41,0,0,23,9,52.2
Utkarsh Singh,2021,,,,,,,,,,,,
Vaibhav Arora,2021,,,,,,,,,,,,
Vaibhav Arora,2022,,,,,,,,,,,,
Vaibhav Rawal,2015,,,,,,,,,,,,
Varun Aaron,2014,2,1,3,2,0.5,33.3,1,0,0,0,0,66.7
Varun Aaron,2017,1,6,3,1,6.0,200.0,6,0,0,0,1,66.7
Varun Aaron,2019,2,4,10,1,4.0,40.0,4,0,0,0,0,70.0
Varun Aaron,2022,2,1,10,1,1.0,10.0,1,0,0,0,0,90.0
Varun Chakaravarthy,2019,,,,,,,,,,,,
Varun Chakaravarthy,2020,,,,,,,,,,,,
Veer Pratap Singh,2014,1,0,1,1,0.0,0.0,0,0,0,0,0,100.0
Venkatesh Iyer,2021,,,,,,,,,,,,
Venugopal Rao,2014,7,132,126,6,22.0,104.8,36,0,0,8,5,39.7
Vicky Ostwal,2022,,,,,,,,,,,,
Vijay Shankar,2014,,,,,,,,,,,,
Vijay Shankar,2016,,,,,,,,,,,,
Vijay Shankar,2018,4,101,75,2,50.5,134.7,63,1,0,12,1,26.7
Vijay Shankar,2022,16,301,263,12,25.1,114.4,52,1,0,23,8,35.7
Vijay Zol,2014,,,,,,,,,,,,
Vikas Tokas,2016,,,,,,,,,,,,
Vikramjeet Malik,2014,,,,,,,,,,,,
Vikramjeet Malik,2016,1,1,2,0,-,50.0,1,0,0,0,0,50.0
Virat Singh,2020,,,,,,,,,,,,
Virender Sehwag,2014,32,864,602,30,28.8,143.5,95,7,0,104,27,36.7
Vishnu Vinod,2021,,,,,,,,,,,,
Vishnu Vinod,2022,4,157,90,1,157.0,174.4,71,2,0,6,12,23.3
Wanindu Hasaranga,2022,16,217,129,12,18.1,168.2,41,0,0,28,9,36.4
Washington Sundar,2022,13,142,142,10,14.2,100.0,30,0,0,12,2,38.7
Wayne Parnell,2014,6,24,34,5,4.8,70.6,11,0,0,2,0,47.1
Wriddhiman Saha,2014,6,82,78,5,16.4,105.1,39,0,0,6,4,48.7
Wriddhiman Saha,2018,23,504,399,21,24.0,126.3,93,3,0,49,9,31.6
Wriddhiman Saha,2019,21,356,289,18,19.8,123.2,93,1,0,37,9,36.7
Wriddhiman Saha,2022,13,345,293,12,28.8,117.7,87,2,0,31,10,39.2
Writtick Chatterjee,2022,4,92,74,3,30.7,124.3,51,1,0,5,5,32.4
Yash Dayal,2022,,,,,,,,,,,,
Yash Dhull,2022,,,,,,,,,,,,
Yashasvi Jaiswal,2020,,,,,,,,,,,,
Yogesh Gowalkar,2015,,,,,,,,,,,,
Yogesh Takawale,2014,,,,,,,,,,,,
Yudhvir Charak,2021,,,,,,,,,,,,
Yusuf Pathan,2014,35,559,440,23,24.3,127.0,72,1,0,43,22,36.4
Yusuf Pathan,2018,24,504,363,13,38.8,138.8,63,4,0,42,19,29.8
Yuvraj Singh,2014,13,238,190,12,19.8,125.3,34,0,0,14,15,45.3
Yuvraj Singh,2015,27,614,468,23,26.7,131.2,83,3,0,36,43,44.7
Yuvraj Singh,2016,27,624,488,24,26.0,127.9,83,5,0,45,38,44.1
Yuvraj Singh,2018,21,488,356,18,27.1,137.1,70,2,0,52,21,40.7
Yuvraj Singh,2019,17,317,250,15,21.1,126.8,70,2,0,36,10,42.0
Yuzvendra Chahal,2022,5,12,31,1,12.0,38.7,8,0,0,0,0,64.5
Yuzvendra Singh Chahal,2014,,,,,,,,,,,,
Yuzvendra Singh Chahal,2018,,,,,,,,,,,,
Zaheer Khan,2014,4,12,17,2,6.0,70.6,11,0,0,1,0,52.9
Zaheer Khan,2015,3,8,7,1,8.0,114.3,7,0,0,0,1,57.1
Zahir Khan Pakteen,2018,,,,,,,,,,,,
